client_id,group_id,mobile,email,ip_address,address,bank_account,device_id,occupation,declared_income,monthly_turnover,fo_premium,illiquid_trades,fund_transfer_count,login_frequency,shared_accounts,trading_pattern_score,risk_country,transaction_amount,rapid_withdrawal,suspicious_flag
C12892,G636,9104048564,user11892@gmail.com,10.0.11.9,Kochi,AXIS487624,DEV6710,Business,1639538,21152658,637438,9,17,49,0,39,Yes,1314224,No,1
C12893,G1095,9864064338,user11893@gmail.com,192.168.26.212,Delhi,AXIS170832,DEV5544,Student,2633396,5670914,10905,1,6,36,0,27,No,182401,No,0
C12894,G378,9000000525,user11894@gmail.com,10.0.3.3,Ahmedabad,AXIS414967,DEV3954,SelfEmployed,1162123,17710188,436429,9,20,53,1,55,No,731958,No,1
C12895,G666,9000003139,user11895@gmail.com,192.168.74.155,Pune,HDFC872807,DEV6617,Student,1763473,13981845,130546,7,23,73,2,38,Yes,2259969,Yes,0
C12896,G221,9000000035,user11896@gmail.com,10.0.4.6,Kolkata,AXIS757407,DEV6047,Investor,495677,52661699,509041,24,38,99,9,87,No,3532302,Yes,1
C12897,G563,9369008461,user11897@gmail.com,10.0.3.5,Kolkata,SBI823168,DEV4271,SelfEmployed,706047,5923176,198848,7,8,66,3,52,Yes,1765671,Yes,1
C12898,G1083,9715427813,user11898@gmail.com,192.168.51.118,Coimbatore,KOTAK834211,DEV9417,Salaried,3301265,6383303,135873,1,3,39,1,15,Yes,69812,No,0
C12899,G577,9317100492,user11899@gmail.com,192.168.76.6,Coimbatore,SBI834931,DEV4132,SelfEmployed,1215192,5937117,424088,5,5,49,0,73,No,377101,Yes,0
C12900,G53,9000000009,user11900@gmail.com,10.0.15.9,Bangalore,HDFC672775,DEV4211,Student,791916,47088635,471779,22,21,124,7,75,Yes,3096023,Yes,1
C12901,G1009,9859866464,user11901@gmail.com,192.168.38.157,Kolkata,KOTAK675972,DEV9659,Trader,2676227,10536182,20480,3,7,40,1,38,Yes,648261,No,0
C12902,G250,9000008786,user11902@gmail.com,10.0.19.5,Mumbai,SBI901679,DEV7830,Retired,281493,59281827,1318489,17,49,169,8,93,Yes,3606440,Yes,1
C12903,G226,9000008835,user11903@gmail.com,10.0.2.1,Kolkata,KOTAK206248,DEV8203,Retired,210669,59485729,1744402,14,25,122,6,73,Yes,3550470,Yes,1
C12904,G1328,9305340067,user11904@gmail.com,192.168.15.209,Kolkata,HDFC888182,DEV2077,Business,4315805,11359928,98168,0,1,18,1,36,No,857837,No,0
C12905,G53,9000009125,user11905@gmail.com,10.0.19.6,Coimbatore,ICICI486413,DEV8013,SelfEmployed,445034,38417466,1494019,5,37,149,10,87,No,5419514,Yes,1
C12906,G1376,9033637758,user11906@gmail.com,192.168.90.111,Kolkata,AXIS939240,DEV8273,Trader,4090319,9607537,59816,1,3,18,0,6,Yes,873125,No,0
C12907,G968,9830522996,user11907@gmail.com,192.168.59.216,Pune,ICICI239159,DEV9965,Investor,1099827,11642140,148847,4,7,12,0,29,Yes,274481,No,0
C12908,G319,9279078852,user11908@gmail.com,192.168.80.194,Kolkata,SBI209213,DEV1541,Investor,1928185,10877098,196787,2,13,30,2,53,Yes,909239,No,0
C12909,G452,9608025533,user11909@gmail.com,192.168.30.101,Kolkata,ICICI258953,DEV9419,Investor,654281,16967764,319805,5,16,46,0,44,No,2177596,Yes,0
C12910,G62,9000008423,user11910@gmail.com,10.0.19.7,Coimbatore,ICICI718503,DEV7181,Student,242679,14605130,1403789,6,50,153,2,95,Yes,2474183,Yes,1
C12911,G472,9000007428,user11911@gmail.com,192.168.27.101,Ahmedabad,KOTAK283928,DEV3133,Investor,437113,10281927,268036,5,8,46,3,74,Yes,1412332,Yes,1
C12912,G48,9000001307,user11912@gmail.com,10.0.3.7,Kolkata,AXIS777177,DEV7711,SelfEmployed,764684,22413253,1782175,7,47,147,7,75,No,1193709,Yes,1
C12913,G1001,9703862782,user11913@gmail.com,192.168.21.92,Kolkata,ICICI516145,DEV1960,Investor,695819,8693809,86022,1,3,44,1,32,Yes,84405,No,0
C12914,G918,9547229897,user11914@gmail.com,192.168.68.83,Pune,AXIS668004,DEV3930,Business,2685956,10719623,45831,0,10,37,1,29,Yes,451689,No,0
C12915,G844,9259254462,user11915@gmail.com,192.168.62.104,Hyderabad,HDFC151982,DEV9042,Trader,3512706,7834182,94339,4,5,44,0,11,No,468678,No,0
C12916,G798,9709488307,user11916@gmail.com,192.168.83.183,Pune,KOTAK795660,DEV1062,Business,1396967,6581321,37370,2,9,22,1,39,Yes,824978,No,0
C12917,G779,9340098746,user11917@gmail.com,192.168.44.64,Ahmedabad,ICICI749633,DEV4239,Student,4080579,11972716,31899,1,1,8,1,8,Yes,267818,No,0
C12918,G1248,9391815512,user11918@gmail.com,192.168.53.72,Ahmedabad,KOTAK415286,DEV5678,Business,2351489,4808518,17346,1,9,14,1,31,Yes,50597,No,0
C12919,G708,9100225975,user11919@gmail.com,192.168.47.12,Chennai,HDFC410461,DEV9248,Retired,3368731,8806426,10766,0,10,41,1,17,Yes,263946,No,0
C12920,G1321,9610274949,user11920@gmail.com,192.168.69.92,Kochi,ICICI692599,DEV9801,SelfEmployed,761602,7710569,73820,1,9,10,0,22,No,358082,No,0
C12921,G462,9191039773,user11921@gmail.com,192.168.42.170,Mumbai,HDFC958774,DEV4712,Salaried,610767,19844349,529826,3,17,52,2,44,Yes,531058,Yes,1
C12922,G1444,9246563104,user11922@gmail.com,192.168.19.59,Kochi,ICICI466049,DEV2358,Investor,947691,11824095,49873,4,6,43,0,31,No,276066,No,0
C12923,G1040,9737198667,user11923@gmail.com,192.168.62.79,Kochi,HDFC764472,DEV4971,Investor,1932154,9178227,37647,1,9,21,0,21,No,254390,No,0
C12924,G604,9519741956,user11924@gmail.com,192.168.74.183,Chennai,ICICI426633,DEV9733,Salaried,876578,22382371,648381,8,5,60,3,37,No,1016675,Yes,0
C12925,G855,9511638384,user11925@gmail.com,192.168.23.150,Bangalore,HDFC100551,DEV9808,SelfEmployed,3500025,11630995,46611,0,6,5,0,24,No,805503,No,0
C12926,G1242,9312469512,user11926@gmail.com,192.168.32.91,Kochi,ICICI625285,DEV2573,Student,4072217,3488015,67551,3,2,37,0,10,No,576592,No,0
C12927,G1415,9543106110,user11927@gmail.com,192.168.4.45,Coimbatore,HDFC399262,DEV2130,Salaried,3517360,11631173,115561,0,1,27,0,34,No,763438,No,0
C12928,G1010,9968714040,user11928@gmail.com,192.168.83.206,Hyderabad,AXIS327694,DEV3354,Trader,2235741,5545420,108680,3,5,7,1,9,No,839720,No,0
C12929,G94,9000006537,user11929@gmail.com,10.0.4.3,Kolkata,HDFC147814,DEV4611,Trader,401133,48658712,1216201,13,58,94,10,84,No,5586470,Yes,1
C12930,G1076,9028646809,user11930@gmail.com,192.168.43.55,Bangalore,SBI119807,DEV6844,Retired,2065729,10212425,149620,1,5,13,0,22,Yes,861443,No,0
C12931,G16,9000007260,user11931@gmail.com,10.0.6.4,Hyderabad,SBI675617,DEV3121,Retired,777166,30382336,1589267,8,48,145,6,77,Yes,3575874,Yes,1
C12932,G8,9000009740,user11932@gmail.com,10.0.10.3,Chennai,AXIS496232,DEV1081,Business,712694,16697382,1682717,18,36,148,5,74,Yes,2983296,Yes,1
C12933,G60,9000006930,user11933@gmail.com,10.0.11.5,Hyderabad,SBI213904,DEV4161,Retired,396639,16351183,1595306,17,46,175,6,74,No,5237941,Yes,1
C12934,G1020,9576252654,user11934@gmail.com,192.168.71.35,Kolkata,AXIS294988,DEV1180,Student,4125456,8278586,71962,1,9,23,1,21,Yes,354267,No,0
C12935,G1106,9066066332,user11935@gmail.com,192.168.16.4,Bangalore,AXIS406913,DEV3316,SelfEmployed,1681291,3923722,131673,2,7,27,0,38,Yes,401876,No,0
C12936,G1403,9711641969,user11936@gmail.com,192.168.4.118,Kolkata,SBI844010,DEV1408,Salaried,4693239,3559030,74039,4,1,21,0,29,Yes,375196,No,0
C12937,G628,9801165773,user11937@gmail.com,192.168.27.151,Mumbai,AXIS581265,DEV9537,Investor,807400,15949436,234730,2,21,66,0,36,Yes,1160265,No,0
C12938,G1156,9300765210,user11938@gmail.com,192.168.30.88,Pune,SBI718152,DEV8307,Retired,4297203,10475816,69371,4,8,26,1,39,Yes,739509,No,0
C12939,G492,9000006658,user11939@gmail.com,192.168.48.12,Hyderabad,SBI113398,DEV3205,Business,1887588,23170480,483778,10,22,86,0,41,No,1252553,No,0
C12940,G653,9000000964,user11940@gmail.com,192.168.58.184,Ahmedabad,AXIS777666,DEV8985,Salaried,722846,20140574,467663,3,19,31,0,56,No,2443700,Yes,0
C12941,G874,9032992019,user11941@gmail.com,192.168.10.221,Coimbatore,ICICI799708,DEV3348,Student,939898,6042368,77716,0,2,43,0,23,Yes,754887,No,0
C12942,G323,9675844851,user11942@gmail.com,10.0.6.4,Hyderabad,SBI444353,DEV8463,Trader,763409,16841057,665462,8,5,66,0,60,No,1629839,No,0
C12943,G271,9000003527,user11943@gmail.com,10.0.15.5,Pune,SBI422663,DEV9951,Retired,224546,38636072,1792654,14,17,70,6,97,Yes,5262854,Yes,1
C12944,G724,9892045471,user11944@gmail.com,192.168.28.47,Ahmedabad,KOTAK218877,DEV8169,Business,4350446,5948857,114744,1,7,16,1,40,No,138350,No,0
C12945,G52,9000005977,user11945@gmail.com,10.0.5.2,Pune,AXIS901858,DEV1786,Investor,250887,22661514,1762669,11,23,118,2,100,Yes,4637112,Yes,1
C12946,G1073,9465619530,user11946@gmail.com,192.168.81.7,Chennai,ICICI262854,DEV6080,Retired,3340862,7547626,105080,2,3,18,1,38,Yes,525578,No,0
C12947,G306,9511076920,user11947@gmail.com,192.168.23.150,Mumbai,SBI786198,DEV1323,Student,503179,9390334,116159,7,19,31,4,40,Yes,1376485,Yes,1
C12948,G1426,9419564926,user11948@gmail.com,192.168.45.214,Kolkata,SBI736373,DEV6130,Investor,1371368,4057550,104922,3,5,11,0,37,Yes,362754,No,0
C12949,G283,9000000434,user11949@gmail.com,10.0.2.3,Coimbatore,ICICI748959,DEV3723,Trader,721843,32378662,1409057,16,39,75,7,85,No,1446467,Yes,1
C12950,G1274,9464473561,user11950@gmail.com,192.168.50.84,Coimbatore,HDFC993355,DEV2771,Salaried,1986491,3078663,99574,0,7,22,0,33,No,695765,No,0
C12951,G957,9300396280,user11951@gmail.com,192.168.11.191,Ahmedabad,KOTAK299869,DEV6257,Trader,4910795,1543900,17114,4,7,14,0,36,Yes,833297,No,0
C12952,G292,9000004345,user11952@gmail.com,10.0.15.9,Hyderabad,SBI540354,DEV3559,Trader,478500,16401336,1495274,21,40,92,9,96,No,1540836,Yes,1
C12953,G808,9359702122,user11953@gmail.com,192.168.47.224,Kochi,KOTAK259714,DEV8129,Student,4078056,4137500,14198,2,5,14,0,18,Yes,899785,No,0
C12954,G778,9405042526,user11954@gmail.com,192.168.78.16,Bangalore,AXIS570172,DEV3357,SelfEmployed,3911978,6973843,121745,1,5,32,1,23,Yes,466447,No,0
C12955,G755,9754697770,user11955@gmail.com,192.168.17.90,Hyderabad,ICICI415207,DEV4710,Trader,4283192,8095709,116933,1,1,33,1,16,Yes,329221,No,0
C12956,G421,9864268887,user11956@gmail.com,192.168.17.94,Coimbatore,ICICI611925,DEV8112,Trader,1965042,13247663,457945,3,14,87,0,50,No,543866,No,0
C12957,G912,9123612411,user11957@gmail.com,192.168.70.52,Pune,ICICI796866,DEV9198,Student,4553359,10472483,103398,0,5,24,1,21,No,146812,No,0
C12958,G358,9793408184,user11958@gmail.com,192.168.48.242,Hyderabad,KOTAK861964,DEV8630,Business,1960544,19757705,503015,9,16,68,3,64,No,861385,No,0
C12959,G764,9610808491,user11959@gmail.com,192.168.57.164,Bangalore,KOTAK272750,DEV5134,Student,3978763,1203296,11441,1,4,44,1,14,Yes,489252,No,0
C12960,G544,9708048665,user11960@gmail.com,192.168.60.36,Kolkata,HDFC123942,DEV3210,Investor,1289960,8101457,152247,9,14,39,2,41,No,1808407,Yes,1
C12961,G1130,9425690385,user11961@gmail.com,192.168.95.155,Coimbatore,AXIS719525,DEV1828,Student,2568256,11586503,51203,3,1,34,1,30,Yes,766322,No,0
C12962,G839,9712169160,user11962@gmail.com,192.168.85.2,Kochi,AXIS856716,DEV6943,Investor,1722671,10960832,134071,3,6,28,0,37,No,697185,No,0
C12963,G297,9000007123,user11963@gmail.com,10.0.6.3,Kolkata,AXIS637044,DEV5247,Investor,501797,49545018,527250,14,27,169,8,87,No,1282346,Yes,1
C12964,G1477,9051439264,user11964@gmail.com,192.168.32.99,Coimbatore,AXIS456257,DEV9337,Retired,1713984,3963916,41007,0,9,7,1,25,No,718818,No,0
C12965,G582,9661401533,user11965@gmail.com,192.168.55.4,Delhi,SBI959823,DEV4784,Student,1302226,14176220,427060,3,18,45,0,65,Yes,752108,No,0
C12966,G1340,9272935688,user11966@gmail.com,192.168.34.70,Mumbai,ICICI326908,DEV9125,Salaried,3012143,2712792,121128,0,7,31,1,31,Yes,725707,No,0
C12967,G341,9000009459,user11967@gmail.com,192.168.66.152,Mumbai,KOTAK324520,DEV2011,Trader,480719,13260796,637999,6,25,43,1,49,Yes,952635,No,1
C12968,G1149,9069225847,user11968@gmail.com,192.168.71.62,Bangalore,KOTAK346748,DEV1826,Business,3013418,10299222,77381,1,4,30,1,22,Yes,670027,No,0
C12969,G1019,9638222866,user11969@gmail.com,192.168.21.204,Bangalore,SBI380312,DEV8775,Investor,4094933,9290286,50783,3,9,11,1,13,Yes,184820,No,0
C12970,G1463,9476535801,user11970@gmail.com,192.168.60.218,Mumbai,KOTAK917437,DEV6827,Investor,1857720,2912802,18718,3,8,24,0,5,No,796263,No,0
C12971,G8,9000009763,user11971@gmail.com,10.0.17.8,Hyderabad,SBI324832,DEV1749,Student,304899,53523198,958638,8,34,84,3,78,No,5372889,Yes,1
C12972,G1212,9223583381,user11972@gmail.com,192.168.59.10,Hyderabad,AXIS986741,DEV5701,Investor,2255120,6273678,77064,2,10,10,0,19,Yes,718307,No,0
C12973,G214,9000005820,user11973@gmail.com,10.0.5.4,Kochi,ICICI780562,DEV7589,Retired,512924,22267976,1491921,16,18,108,7,93,Yes,4790552,Yes,1
C12974,G1103,9909151092,user11974@gmail.com,192.168.5.91,Chennai,AXIS123837,DEV8335,Business,714742,3760995,15132,1,2,20,1,26,Yes,161027,No,0
C12975,G485,9217084941,user11975@gmail.com,192.168.32.203,Delhi,HDFC740283,DEV2059,Salaried,1950840,11343333,362143,4,22,75,3,71,Yes,1228052,No,0
C12976,G893,9700907138,user11976@gmail.com,192.168.86.91,Coimbatore,SBI587874,DEV6288,Business,2243760,4195961,11353,4,1,31,1,30,No,288155,No,0
C12977,G1283,9827575024,user11977@gmail.com,192.168.69.227,Kolkata,SBI723578,DEV9214,SelfEmployed,2011413,2834385,48980,4,8,33,0,32,No,508210,No,0
C12978,G912,9591981412,user11978@gmail.com,192.168.21.5,Kolkata,HDFC594751,DEV9281,Retired,4986896,4964150,19968,0,1,19,1,24,No,253602,No,0
C12979,G1136,9689151013,user11979@gmail.com,192.168.90.42,Coimbatore,HDFC458082,DEV2526,Student,1644422,11149952,36277,4,6,37,0,23,Yes,436486,No,0
C12980,G1014,9968929946,user11980@gmail.com,192.168.9.202,Mumbai,KOTAK437498,DEV9828,SelfEmployed,750236,1142736,85419,1,4,11,0,19,No,405275,No,0
C12981,G932,9897693795,user11981@gmail.com,192.168.88.178,Delhi,KOTAK283258,DEV3613,Student,4589822,6957586,76661,4,3,25,1,28,No,764849,No,0
C12982,G554,9321994257,user11982@gmail.com,10.0.1.5,Chennai,AXIS316777,DEV2757,Student,1147506,17265005,298670,6,19,45,1,54,Yes,774197,No,0
C12983,G789,9645178630,user11983@gmail.com,192.168.66.201,Mumbai,HDFC881488,DEV4704,Student,4454923,1418136,37924,2,8,12,1,28,Yes,380125,No,0
C12984,G342,9191218290,user11984@gmail.com,10.0.7.7,Kolkata,HDFC498872,DEV8158,Student,1096834,14306802,327541,5,16,83,3,77,No,1467839,Yes,1
C12985,G405,9000006912,user11985@gmail.com,192.168.76.224,Ahmedabad,AXIS207933,DEV8690,Student,795984,7509509,228167,7,9,36,4,67,Yes,852948,Yes,0
C12986,G1098,9846015016,user11986@gmail.com,192.168.49.112,Bangalore,AXIS602917,DEV6684,Retired,4076086,3974150,95262,1,1,15,1,28,Yes,774084,No,0
C12987,G830,9979935767,user11987@gmail.com,192.168.18.226,Delhi,AXIS679758,DEV1525,Student,3033654,4256028,55482,4,8,44,1,38,No,759753,No,0
C12988,G1296,9882750889,user11988@gmail.com,192.168.78.66,Kolkata,ICICI660325,DEV3054,Investor,1401183,10419573,116642,2,8,42,1,27,Yes,93465,No,0
C12989,G278,9000009771,user11989@gmail.com,10.0.1.6,Kolkata,SBI263577,DEV6215,SelfEmployed,319919,10001983,1743090,17,44,158,9,79,Yes,5153590,Yes,1
C12990,G1456,9921020244,user11990@gmail.com,192.168.30.98,Mumbai,SBI471444,DEV9034,Investor,3750175,10620838,34708,4,8,44,1,21,Yes,104840,No,0
C12991,G38,9000009440,user11991@gmail.com,10.0.18.2,Mumbai,AXIS352469,DEV1564,Business,632180,46780433,1662899,8,54,178,6,70,Yes,3683780,Yes,1
C12992,G155,9000006669,user11992@gmail.com,10.0.19.1,Coimbatore,SBI128873,DEV6216,Student,386488,49623710,1784097,12,38,167,4,85,Yes,4413230,Yes,1
C12993,G166,9000000117,user11993@gmail.com,10.0.18.7,Mumbai,ICICI325703,DEV6572,Business,732414,57019812,1119033,19,43,121,8,93,No,4347377,Yes,1
C12994,G389,9000000960,user11994@gmail.com,192.168.59.205,Bangalore,AXIS135948,DEV2392,Investor,1404991,11235349,411115,6,6,64,1,75,Yes,1542401,No,0
C12995,G767,9011402329,user11995@gmail.com,192.168.3.113,Delhi,AXIS265139,DEV3381,Retired,1926050,10367570,15184,1,5,14,0,7,Yes,769114,No,0
C12996,G1016,9351962952,user11996@gmail.com,192.168.40.195,Kolkata,AXIS202566,DEV8851,Trader,1759792,3372224,99382,2,3,26,1,29,No,541396,No,0
C12997,G1193,9204195207,user11997@gmail.com,192.168.29.2,Bangalore,SBI783716,DEV1462,Trader,2878933,9230659,148862,4,3,43,0,9,Yes,480869,No,0
C12998,G306,9071693859,user11998@gmail.com,192.168.29.179,Kochi,KOTAK873988,DEV1929,Investor,626369,7774049,676276,3,24,75,3,60,Yes,1987834,No,0
C12999,G159,9000007953,user11999@gmail.com,10.0.11.3,Ahmedabad,SBI711650,DEV6019,Investor,342174,57385539,302498,19,56,145,5,85,Yes,4501464,Yes,1
C13000,G916,9801908883,user12000@gmail.com,192.168.33.102,Bangalore,ICICI550431,DEV6573,Salaried,3564414,2310738,35505,2,5,43,1,22,Yes,107217,No,0
C13001,G834,9759105670,user12001@gmail.com,192.168.64.197,Pune,ICICI235098,DEV9487,Student,2622131,11424859,100884,1,10,14,0,23,Yes,158187,No,0
C13002,G70,9000009440,user12002@gmail.com,10.0.14.1,Kolkata,HDFC186127,DEV9536,Salaried,225577,50959190,621083,14,45,165,9,75,No,1756910,Yes,1
C13003,G235,9000003814,user12003@gmail.com,10.0.7.3,Kochi,SBI636105,DEV2046,Salaried,617073,49380934,392954,18,20,104,5,91,Yes,2188047,Yes,1
C13004,G1321,9876926813,user12004@gmail.com,192.168.60.32,Coimbatore,HDFC716423,DEV6079,Trader,4901476,11461496,59467,0,10,19,1,7,Yes,551859,No,0
C13005,G1161,9042686911,user12005@gmail.com,192.168.35.58,Delhi,KOTAK562844,DEV2192,Retired,1120078,1131847,106715,0,8,35,0,32,Yes,647468,No,0
C13006,G963,9325606556,user12006@gmail.com,192.168.69.209,Ahmedabad,HDFC505408,DEV9254,Student,803921,2334094,28641,0,6,28,0,32,No,190411,No,0
C13007,G903,9410198080,user12007@gmail.com,192.168.88.21,Mumbai,KOTAK547200,DEV9144,SelfEmployed,2687835,10677280,70157,0,2,29,1,18,Yes,813641,No,0
C13008,G1163,9353454908,user12008@gmail.com,192.168.69.108,Mumbai,SBI930275,DEV5615,Retired,1167247,5056438,31268,4,1,40,0,5,Yes,661313,No,0
C13009,G513,9000003853,user12009@gmail.com,192.168.20.20,Mumbai,HDFC625301,DEV3027,Investor,1931166,24895270,245478,10,5,82,0,66,No,1565074,Yes,1
C13010,G55,9000001876,user12010@gmail.com,10.0.19.6,Kochi,AXIS509492,DEV4059,SelfEmployed,579125,43181642,1710299,19,51,121,6,83,Yes,2779596,Yes,1
C13011,G1226,9951110090,user12011@gmail.com,192.168.83.188,Hyderabad,SBI973913,DEV2810,Trader,2487974,1611750,62285,0,3,6,1,16,Yes,688492,No,0
C13012,G1406,9355794200,user12012@gmail.com,192.168.48.141,Mumbai,ICICI420702,DEV7076,Trader,2530643,5762370,134243,3,2,31,1,8,No,732026,No,0
C13013,G438,9676082935,user12013@gmail.com,192.168.63.134,Pune,SBI368790,DEV7425,Student,753232,12292925,504781,8,14,37,2,45,Yes,1293328,Yes,0
C13014,G676,9569287667,user12014@gmail.com,192.168.53.209,Ahmedabad,KOTAK316578,DEV6586,Trader,889391,10108809,124242,10,11,59,1,65,Yes,2434682,Yes,1
C13015,G1495,9306766320,user12015@gmail.com,192.168.27.24,Hyderabad,KOTAK241683,DEV6244,Business,2679297,4664199,13766,3,10,32,1,14,Yes,499707,No,0
C13016,G834,9988640203,user12016@gmail.com,192.168.100.200,Kolkata,ICICI661928,DEV8754,Retired,2374127,6585870,62091,0,2,16,1,25,No,227194,No,0
C13017,G1401,9238770666,user12017@gmail.com,192.168.67.41,Ahmedabad,KOTAK138408,DEV9823,Student,2859235,5394943,73195,0,1,15,1,9,Yes,469067,No,0
C13018,G443,9214329170,user12018@gmail.com,10.0.9.7,Hyderabad,ICICI744197,DEV5430,Business,1381192,10406741,424006,5,19,87,3,56,Yes,1737710,Yes,0
C13019,G1492,9938248881,user12019@gmail.com,192.168.49.191,Bangalore,AXIS667509,DEV6481,Student,1660868,9652330,107681,1,10,10,1,34,No,593112,No,0
C13020,G562,9000009674,user12020@gmail.com,192.168.56.248,Delhi,KOTAK845035,DEV1524,Trader,874798,14198966,295153,9,10,56,3,52,Yes,623677,No,1
C13021,G1256,9282983117,user12021@gmail.com,192.168.16.132,Hyderabad,ICICI998130,DEV8111,Trader,2372876,9500501,82794,1,9,18,1,8,Yes,600782,No,0
C13022,G1061,9972251504,user12022@gmail.com,192.168.99.114,Delhi,ICICI461651,DEV6620,Business,2941997,6001482,83284,0,1,30,1,38,Yes,405912,No,0
C13023,G329,9747834064,user12023@gmail.com,192.168.47.171,Kolkata,HDFC803039,DEV5565,Retired,1002925,7257060,248584,3,18,45,1,62,Yes,2405870,No,1
C13024,G545,9616847739,user12024@gmail.com,192.168.73.107,Kochi,HDFC349847,DEV8445,Business,1114460,17833329,573172,4,25,40,1,75,Yes,433338,Yes,1
C13025,G1083,9328713801,user12025@gmail.com,192.168.37.118,Kochi,ICICI432488,DEV4027,Salaried,3441466,7029547,97216,4,3,39,1,40,Yes,672673,No,0
C13026,G1087,9141627081,user12026@gmail.com,192.168.46.238,Kochi,HDFC123453,DEV1710,Investor,3700746,2694258,20114,4,4,10,1,11,Yes,777055,No,0
C13027,G1125,9044621928,user12027@gmail.com,192.168.9.136,Kochi,HDFC176751,DEV4821,SelfEmployed,3359110,4672664,66719,0,8,41,0,34,No,703850,No,0
C13028,G493,9063027762,user12028@gmail.com,192.168.62.251,Bangalore,SBI708987,DEV1854,Retired,1225834,24460247,295596,3,25,39,1,62,No,2486450,Yes,0
C13029,G530,9830066680,user12029@gmail.com,192.168.27.197,Hyderabad,HDFC780394,DEV8123,Business,972684,9458371,361404,10,22,36,4,53,Yes,2068646,Yes,0
C13030,G123,9000003119,user12030@gmail.com,10.0.12.6,Chennai,HDFC100624,DEV7286,Student,774207,22305253,1717293,20,45,73,5,96,Yes,4295943,Yes,1
C13031,G1396,9712972563,user12031@gmail.com,192.168.14.219,Coimbatore,AXIS295683,DEV5573,Retired,1410649,1978279,143150,2,3,27,1,32,Yes,677626,No,0
C13032,G1455,9374515964,user12032@gmail.com,192.168.93.9,Mumbai,HDFC265093,DEV9126,Business,1865703,8886109,49426,4,1,8,0,26,Yes,347475,No,0
C13033,G465,9488183849,user12033@gmail.com,192.168.35.233,Chennai,HDFC167152,DEV2897,Business,1179235,6848258,442179,2,7,69,3,70,Yes,1104148,No,1
C13034,G52,9000001403,user12034@gmail.com,10.0.18.3,Coimbatore,ICICI549553,DEV9926,Business,633695,24226454,905555,8,50,167,3,74,No,3837780,Yes,1
C13035,G1449,9373888495,user12035@gmail.com,192.168.38.131,Kochi,KOTAK420489,DEV1738,Investor,4256749,11023991,62228,4,7,33,0,31,No,353148,No,0
C13036,G740,9063132670,user12036@gmail.com,192.168.61.180,Ahmedabad,HDFC572888,DEV1535,Student,4046289,1381430,54943,4,7,29,1,14,Yes,393484,No,0
C13037,G1379,9359780979,user12037@gmail.com,192.168.38.252,Ahmedabad,HDFC827611,DEV1362,Investor,4827630,11945549,19428,3,9,29,1,19,No,704576,No,0
C13038,G529,9000003611,user12038@gmail.com,192.168.65.83,Mumbai,HDFC845328,DEV1881,Investor,1047917,6664494,390762,3,25,56,0,71,Yes,2164197,Yes,1
C13039,G1205,9344546770,user12039@gmail.com,192.168.81.109,Bangalore,HDFC470532,DEV4253,SelfEmployed,1124382,6481240,106601,3,3,38,0,24,No,117937,No,0
C13040,G1055,9460455889,user12040@gmail.com,192.168.2.204,Delhi,HDFC978694,DEV3175,Retired,2527210,10060757,31137,3,9,35,1,9,No,147251,No,0
C13041,G55,9000004861,user12041@gmail.com,10.0.5.7,Ahmedabad,AXIS746474,DEV6261,Business,399544,35064748,791557,10,18,168,2,71,Yes,2866423,Yes,1
